,fullname,html,id,likes,replies,retweets,text,timestamp,url,user
4504,Hot Video Korea,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">[직캠]투아이즈 다솜 - 아이러니야(IRONY) 동영상 <a class=""twitter-timeline-link"" data-expanded-url=""http://goo.gl/fb/i8HK9"" dir=""ltr"" href=""http://t.co/ZhKgTS6q0o"" rel=""nofollow noopener"" target=""_blank"" title=""http://goo.gl/fb/i8HK9""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">goo.gl/fb/i8HK9</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%A7%81%EC%BA%A0?src=hash""><s>#</s><b>직캠</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%ED%88%AC%EC%95%84%EC%9D%B4%EC%A6%88?src=hash""><s>#</s><b>투아이즈</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%8B%A4%EC%86%9C?src=hash""><s>#</s><b>다솜</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EC%9D%B4%EB%9F%AC%EB%8B%88%EC%95%BC?src=hash""><s>#</s><b>아이러니야</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%8F%99%EC%98%81%EC%83%81?src=hash""><s>#</s><b>동영상</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/video?src=hash""><s>#</s><b>video</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%9D%B8%EA%B8%B0?src=hash""><s>#</s><b>인기</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%97%94%ED%84%B0%ED%85%8C%EC%9D%B8%EB%A8%BC%ED%8A%B8?src=hash""><s>#</s><b>엔터테인먼트</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%8A%A4%ED%8F%AC%EC%B8%A0?src=hash""><s>#</s><b>스포츠</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%97%B0%EC%98%88?src=hash""><s>#</s><b>연예</b></a></p>",382382587056250880,0,0,0,[직캠]투아이즈 다솜 - 아이러니야(IRONY) 동영상 http://goo.gl/fb/i8HK9  #직캠 #투아이즈 #다솜 #아이러니야 #irony #동영상 #video #인기 #엔터테인먼트 #스포츠 #연예,2013-09-24T05:54:47,/hotvideoko/status/382382587056250880,hotvideoko
4505,Atina Wulandari,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""134808626"" dir=""ltr"" href=""/mintcappucino""><s>@</s><b>mintcappucino</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> memang... ㅠㅠ Trus gw going solo again? ㅡ_ㅡ</p>",314314582627844096,0,1,0,@mintcappucino #irony memang... ㅠㅠ Trus gw going solo again? ㅡ_ㅡ,2013-03-20T09:56:50,/uknowwoo/status/314314582627844096,uknowwoo
4506,Jameskimmin,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">ow the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ</p>",311846630791991297,0,0,0,ow the #irony ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2013-03-13T14:30:05,/Jameskimmin/status/311846630791991297,Jameskimmin
4507,나쫑,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">흐아...우울포텐터짐 원걸노래들으면서풀어야지...<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Irony?src=hash""><s>#</s><b><strong>Irony</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tell?src=hash""><s>#</s><b>Tell</b></a> me <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/So?src=hash""><s>#</s><b>So</b></a> hot <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nobody?src=hash""><s>#</s><b>Nobody</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2diffrent?src=hash""><s>#</s><b>2diffrent</b></a> tears <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Be?src=hash""><s>#</s><b>Be</b></a> my baby</p>",196406838865047556,0,0,0,흐아...우울포텐터짐 원걸노래들으면서풀어야지...#Irony #Tell me #So hot #Nobody #2diffrent tears #Be my baby,2012-04-29T01:13:34,/WGJJong/status/196406838865047556,WGJJong
4508,국민오토리스,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">그림자군요!!RT @Erinsartjournal: TY! RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115885059"" dir=""ltr"" href=""/ctauchen_art""><s>@</s><b>ctauchen_art</b></a>: This is great! RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14090873"" dir=""ltr"" href=""/dpringle""><s>@</s><b>dpringle</b></a> RT @Erinsartjournal Today's <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> photo... http://dw.am/L300k</p>",15413811289,0,0,0,그림자군요!!RT @Erinsartjournal: TY! RT @ctauchen_art: This is great! RT @dpringle RT @Erinsartjournal Today's #irony photo... http://dw.am/L300k,2010-06-04T13:00:49,/FITNESSN/status/15413811289,FITNESSN
4509,ㅋㅋㅋㅋㅋㅋ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">[<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/THEUNIT?src=hash""><s>#</s><b>THEUNIT</b></a>] 더유닛 부트무대 - 브레이브걸스 - Irony
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BRAVEGIRLS?src=hash""><s>#</s><b>BRAVEGIRLS</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YUJEONG?src=hash""><s>#</s><b>YUJEONG</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EUNJI?src=hash""><s>#</s><b>EUNJI</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YUNA?src=hash""><s>#</s><b>YUNA</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B8%8C%EB%A0%88%EC%9D%B4%EB%B8%8C%EA%B1%B8%EC%8A%A4?src=hash""><s>#</s><b>브레이브걸스</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Irony?src=hash""><s>#</s><b><strong>Irony</strong></b></a>
&gt;&gt; <a class=""twitter-timeline-link"" data-expanded-url=""http://tv.naver.com/v/2223519"" dir=""ltr"" href=""https://t.co/t9WyyIjkR0"" rel=""nofollow noopener"" target=""_blank"" title=""http://tv.naver.com/v/2223519""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">tv.naver.com/v/2223519</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> &lt;&lt;</p>",924525092872192001,3,0,3,"[#THEUNIT] 더유닛 부트무대 - 브레이브걸스 - Irony
#BRAVEGIRLS
#YUJEONG
#EUNJI
#YUNA
#브레이브걸스
#Irony
>> http://tv.naver.com/v/2223519  <<",2017-10-29T06:35:33,/Na_Sily/status/924525092872192001,Na_Sily
4510,바카이누,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%A0%EB%8B%88%ED%8A%B8%EC%B9%9C%EC%86%8C?src=hash""><s>#</s><b>애니트친소</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%8D%95%ED%9B%84%ED%8A%B8%EC%B9%9C%EC%86%8C?src=hash""><s>#</s><b>덕후트친소</b></a> 
내 여동생이 이렇게 귀여울리 없어 op랑 에로망가선생 op 편곡한거에요.
많은 분들이 들어줬으면 좋겠는데 어떻게 해야될까요?

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/oreimo?src=hash""><s>#</s><b>oreimo</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/eromanga_sensei?src=hash""><s>#</s><b>eromanga_sensei</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hitorigoto?src=hash""><s>#</s><b>hitorigoto</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ccNV0LxkYj"">pic.twitter.com/ccNV0LxkYj</a></p>",919133133399736320,7,0,4,"#애니트친소 #덕후트친소 
내 여동생이 이렇게 귀여울리 없어 op랑 에로망가선생 op 편곡한거에요.
많은 분들이 들어줬으면 좋겠는데 어떻게 해야될까요?

#oreimo #eromanga_sensei #irony #hitorigotopic.twitter.com/ccNV0LxkYj",2017-10-14T09:29:50,/BAAKAINU/status/919133133399736320,BAAKAINU
4511,Nama _Kim 🇰🇷,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">스트레스가 쌓일 때, 머리속이 뒤죽박죽할 때, 뇌가 과부하 됐을 때..뇌도 진정시키고 마음의 평화를 얻으려 그래피티를 그리다가 아이디어 안떠올라서 좌절하며 스트레스 받는 이 아이러니 함이란....ㅡㅡ 하아.... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/graffiti?src=hash""><s>#</s><b>graffiti</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%8A%A4%ED%8A%B8%EB%A0%88%EC%8A%A4?src=hash""><s>#</s><b>스트레스</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EC%9D%B4%EB%9F%AC%EB%8B%88?src=hash""><s>#</s><b>아이러니</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/stress?src=hash""><s>#</s><b>stress</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/korea?src=hash""><s>#</s><b>korea</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/korean?src=hash""><s>#</s><b>korean</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tomboy?src=hash""><s>#</s><b>tomboy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD?src=hash""><s>#</s><b>대한민국</b></a></p>",1031557358604800000,0,0,0,"스트레스가 쌓일 때, 머리속이 뒤죽박죽할 때, 뇌가 과부하 됐을 때..뇌도 진정시키고 마음의 평화를 얻으려 그래피티를 그리다가 아이디어 안떠올라서 좌절하며 스트레스 받는 이 아이러니 함이란....ㅡㅡ 하아.... #graffiti #스트레스 #아이러니 #irony #stress #korea #korean #tomboy #대한민국",2018-08-20T15:03:34,/NamaKim1/status/1031557358604800000,NamaKim1
4512,한국인대표,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">자리가 자리인 만큼 화질 잘가^^;; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%A0%95%EC%84%B8%EC%9A%B4?src=hash""><s>#</s><b>정세운</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/summerday?src=hash""><s>#</s><b>summerday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QbQ6aUuszd"">pic.twitter.com/QbQ6aUuszd</a></p>",1029709576109613057,21,0,17,자리가 자리인 만큼 화질 잘가^^;; #정세운 #summerday #irony pic.twitter.com/QbQ6aUuszd,2018-08-15T12:41:08,/Han_dae0527/status/1029709576109613057,Han_dae0527
4513,JA¥ALLDA¥,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">컴퓨터로 구경해
우린 본토에서 수영해 
....
아이러니
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Irony?src=hash""><s>#</s><b><strong>Irony</strong></b></a> # Irunning</p>",581648246105210880,6,0,0,"컴퓨터로 구경해
우린 본토에서 수영해 
....
아이러니
#Irony # Irunning",2015-03-28T02:45:23,/CHRT_JAYALLDAY/status/581648246105210880,CHRT_JAYALLDAY
4514,Hà Vy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/onefineday?src=hash""><s>#</s><b>onefineday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jungyonghwa?src=hash""><s>#</s><b>jungyonghwa</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lie?src=hash""><s>#</s><b>lie</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%96%B4%EB%8A%90%EB%A9%8B%EC%A7%84%EB%82%A0?src=hash""><s>#</s><b>어느멋진날</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%A0%95%EC%9A%A9%ED%99%94?src=hash""><s>#</s><b>정용화</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EA%B1%B0%EC%A7%93%EB%A7%90?src=hash""><s>#</s><b>거짓말</b></a> 
멋있다 ~~ 
Mồm a hơi lỗi nhưng ko sao ~ Vẫn đẹp,… <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/7z5HkxhxaE/"" dir=""ltr"" href=""https://t.co/7BxmbQ2uOg"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/7z5HkxhxaE/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/7z5HkxhxaE/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",645200589895413760,0,0,0,"#onefineday #jungyonghwa #irony #lie #어느멋진날 #정용화 #거짓말 
멋있다 ~~ 
Mồm a hơi lỗi nhưng ko sao ~ Vẫn đẹp,… https://instagram.com/p/7z5HkxhxaE/ ",2015-09-19T11:39:42,/Hattieu138/status/645200589895413760,Hattieu138
4515,k  ⚰,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">한국사람의 아니야
그것은 사실이야 진짜 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a></p>",469622868004048896,0,0,0,"한국사람의 아니야
그것은 사실이야 진짜 #irony",2014-05-22T23:36:31,/c0untcreepula/status/469622868004048896,c0untcreepula
4516,Smitha  🤷‍♀️,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">한국 드라마를 너무 많이 봐서 한국어 숙제를 못 했어요. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a></p>",401373850870370305,0,1,0,한국 드라마를 너무 많이 봐서 한국어 숙제를 못 했어요. #irony,2013-11-15T15:39:17,/SmithaMilli/status/401373850870370305,SmithaMilli
4517,水原なよこ＠頑張らない,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">아까 오락실에서 텤하는데 어떤 코스프레 행사 진행요원 차림의 청년이 알약 엠엑같은거로 양학을 하고 있길래 저도 아이돌셋으로 양학했어요 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a></p>",82785222147579904,0,1,1,아까 오락실에서 텤하는데 어떤 코스프레 행사 진행요원 차림의 청년이 알약 엠엑같은거로 양학을 하고 있길래 저도 아이돌셋으로 양학했어요 #irony,2011-06-20T12:21:49,/wetchan/status/82785222147579904,wetchan
4518,abbamartkorea,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">아바마트가 애정하는 실장님 화보 보다가 너무 이뻐서 물어봤더니 역시 아바마트 음하하하하하하 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%95%84%EC%9D%B4%EB%9F%AC%EB%8B%88?src=hash""><s>#</s><b>아이러니</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%A7%90%EB%A6%B0%EC%9E%A5%EB%AF%B8%EB%A9%94%EC%9D%B4%ED%81%AC%EC%97%85?src=hash""><s>#</s><b>말린장미메이크업</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mlbb?src=hash""><s>#</s><b>mlbb</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B2%A0%EB%B2%A0?src=hash""><s>#</s><b>베베</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%AC%B4%ED%8E%84%EC%84%80%EB%8F%84%EC%9A%B0?src=hash""><s>#</s><b>무펄섀도우</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%A7%A4%ED%8A%B8%EB%A6%BD%EC%8A%A4%ED%8B%B1?src=hash""><s>#</s><b>매트립스틱</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EA%B8%B0%EA%B0%80%EB%A7%89%ED%9E%98?src=hash""><s>#</s><b>기가막힘</b></a> <img alt=""👍🏻"" aria-label=""Emoji: 엄지손가락 위로 기호 (밝은 피부색)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3fb.png"" title=""엄지손가락 위로 기호 (밝은 피부색)""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irony?src=hash""><s>#</s><b><strong>irony</strong></b></a>... <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/1AwP727VO"" dir=""ltr"" href=""https://t.co/3WSW2jtp4a"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/1AwP727VO""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/1AwP727VO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",794186501986852864,0,0,0,"아바마트가 애정하는 실장님 화보 보다가 너무 이뻐서 물어봤더니 역시 아바마트 음하하하하하하 
#아이러니 #말린장미메이크업 #mlbb #베베 #무펄섀도우 #매트립스틱 #기가막힘 #irony... http://fb.me/1AwP727VO ",2016-11-03T14:36:32,/abbamart_kr/status/794186501986852864,abbamart_kr
